,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
490,308.4176925,0.026179842,0.91536961,8.960945364,17.0937608,205.0,0.720863839,8.551426935,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45.05889393654124,9697.361818312336,0.9794044122504072,0.9223444939928016,57.166741477240386,12945.315741036147,0.9728666131207232,0.8963713029051953,61.64249904886611,14192.499989491444,0.9626432628809064,0.8614127072965994
491,506.0,0.01,1.091284612,6.0,15.72943612,99.36787404,0.26397012,17.89073203,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,55.63594390256125,13014.585439952498,0.9714701302664036,0.8957804981654985,63.19024671533925,14717.685423169482,0.9683892163712118,0.8821832858182432,69.97102110584747,17370.99599495043,0.9530228176489363,0.8303752469061612
492,510.7713965,0.034247984,1.517257848,10.0,17.1426393,52.51414321,0.550249136,4.857422081,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,54.45051335321674,13662.232188783992,0.9704626494913569,0.8905942076117673,65.86552429676276,16672.575195628688,0.9641815759338287,0.8665341750405333,71.01600343636102,18397.340853744452,0.950650915343072,0.8203531679584327
493,376.3613321,0.036438292,0.910211374,7.776679346,9.688759937,181.9325769,0.564471592,1.451253814,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,40.589322915660055,8437.788425212633,0.9821063620782745,0.9324310320664511,56.16259950530521,12502.0992953268,0.9735798146402614,0.8999193000123075,59.50281039082672,13590.01993082851,0.9641295405219724,0.8672958202294656
494,283.3261838,0.046916729,1.847933576,7.694286472,13.0681381,224.2651437,0.902460176,15.40081736,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,50.73989892358492,12045.810388870259,0.97437610299893,0.9035383521270652,61.59604120139347,15405.423089623968,0.9677762173693888,0.876677869052565,68.21437438345404,17462.22550075741,0.9543980984574724,0.829484406657169
495,577.9339076,0.01,1.210402169,9.969095293,15.46130323,48.13294779,0.322726041,9.117878193,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,44.14429237778668,9688.272082453048,0.9791188639468963,0.9224172836907473,56.13630550596824,12608.635943467583,0.9730513120089636,0.8990664622553511,60.233467737484546,13846.837223490904,0.9628704017735998,0.864788044056427
496,488.2752932,0.01,1.532434749,5.476932801,1.0,232.4521608,0.879254808,13.36169539,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,57.20148844395403,14105.747172044457,0.969121152827768,0.8870425838720171,61.0902715436869,14934.32453360308,0.9676257514430149,0.8804490655641288,66.6085422789034,16602.786166929192,0.9554271192444859,0.8378766821975079
497,663.4853575,0.029169571,1.947000033,9.0,18.55080742,91.65543694,0.586998495,1.0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,45.813943068670994,9989.275221919499,0.9788193682904739,0.9200068805787501,57.927106121240556,13059.17337252187,0.972553880860698,0.8954598598596029,62.38514638580675,14576.546610744395,0.9618118791263592,0.8576625588695608
498,161.9317427,0.022227058,1.903016639,6.038470872,18.49468371,161.1801302,0.838279721,5.76508605,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,61.70490464323513,15652.661083487377,0.9649812484110563,0.874655051593307,66.76598260696207,16728.959469672147,0.9629105140232004,0.866082812634807,72.15967777049018,18664.177621258754,0.9491564614786553,0.8177475533569943
499,622.1915235,0.063683554,2.0,6.853071752,14.73263887,202.4906572,1.0,7.607089479,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,39.79282789623245,8151.17375154339,0.9828278982020926,0.9347262137797746,56.6358724164774,12814.282953661173,0.9731539030200472,0.8974202349902834,59.68056592231035,13512.750515288362,0.9646615063038361,0.8680503426262535
